#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_lex.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Mappings created by Mouse Genome Informatics (MGI) by lexical matches between term and synonym labels. Lexical mappings are made by comparing the text of each label and calling a match whenever the labels are identical. Term label to term label matches are all skos:exactMatch. Term label to synonym label are made depending on the synonym type (eg. exact synonym = exactMatch). For narrow and broad synonyms the match type is identical to synonym type when the match is HP term label to MP synonym label but reversed when it is MP term label to HP synonym label. Synonym to synonym matches are made for exact synonyms to any other type of synonym the same as for term label to synonym matches. Non-exact to non-exact synonym matches are currently only made for HP narrow to MP narrow (this is a broadMatch). The other possible matches either had no examples or gave incorrect matches and thus were not included in the mappings. Matches were reviewed manually during the creation of the mapping pipeline but are not routinely manually reviewed. Pipeline was created in 2024 and matches are updated regularly."
#creator_id:
# - orcid:0000-0003-4606-0597
# - ror:021sy4w91
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	mapping_tool	mapping_date	object_match_field	subject_match_field	match_string
HP:0002246	Abnormal duodenum morphology	skos:exactMatch	1	MP:0003271	abnormal duodenum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal duodenum morphology
HP:0031703	Abnormal ear morphology	skos:exactMatch	1	MP:0002102	abnormal ear morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ear morphology
HP:0031704	Abnormal ear physiology	skos:exactMatch	1	MP:0003878	abnormal ear physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ear physiology
HP:0100738	Abnormal eating behavior	skos:exactMatch	1	MP:0001431	abnormal eating behavior	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal eating behavior
HP:0012875	Abnormal ejaculation	skos:exactMatch	1	MP:0001378	abnormal ejaculation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ejaculation
HP:0004306	Abnormal endocardium morphology	skos:exactMatch	1	MP:0003974	abnormal endocardium morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal endocardium morphology
HP:0030126	Abnormal endometrium morphology	skos:exactMatch	1	MP:0004896	abnormal endometrium morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal endometrium morphology
HP:0012338	Abnormal energy expenditure	skos:exactMatch	1	MP:0005450	abnormal energy expenditure	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal energy expenditure
HP:0025028	Abnormal enteric nervous system morphology	skos:exactMatch	1	MP:0001044	abnormal enteric nervous system morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal enteric nervous system morphology
HP:0025029	Abnormal enteric neuron morphology	skos:exactMatch	1	MP:0001046	abnormal enteric neuron morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal enteric neuron morphology
HP:0001879	Abnormal eosinophil morphology	skos:exactMatch	1	MP:0005061	abnormal eosinophil morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal eosinophil morphology
HP:0033806	Abnormal epidermis stratum granulosum morphology	skos:exactMatch	1	MP:0001239	abnormal epidermis stratum granulosum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal epidermis stratum granulosum morphology
HP:0009714	Abnormal epididymis morphology	skos:exactMatch	1	MP:0002631	abnormal epididymis morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal epididymis morphology
HP:0005483	Abnormal epiglottis morphology	skos:exactMatch	1	MP:0010371	abnormal epiglottis morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal epiglottis morphology
HP:0001877	Abnormal erythrocyte morphology	skos:exactMatch	1	MP:0002447	abnormal erythrocyte morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal erythrocyte morphology
HP:0020054	Abnormal erythrocyte physiology	skos:exactMatch	1	MP:0003656	abnormal erythrocyte physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal erythrocyte physiology
HP:0025021	Abnormal erythrocyte sedimentation rate	skos:exactMatch	1	MP:0031061	abnormal erythrocyte sedimentation rate	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal erythrocyte sedimentation rate
HP:0012130	Abnormal erythroid lineage cell morphology	skos:exactMatch	1	MP:0013659	abnormal erythroid lineage cell morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal erythroid lineage cell morphology
HP:0002031	Abnormal esophagus morphology	skos:exactMatch	1	MP:0000467	abnormal esophagus morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal esophagus morphology
HP:0430005	Abnormal ethmoid bone morphology	skos:exactMatch	1	MP:0000100	abnormal ethmoid bone morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ethmoid bone morphology
HP:0035013	Abnormal extrahepatic bile duct morphology	skos:exactMatch	1	MP:0009498	abnormal extrahepatic bile duct morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal extrahepatic bile duct morphology
HP:0000492	Abnormal eyelid morphology	skos:exactMatch	1	MP:0001340	abnormal eyelid morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal eyelid morphology
HP:0012372	Abnormal eye morphology	skos:exactMatch	1	MP:0002092	abnormal eye morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal eye morphology
HP:0012373	Abnormal eye physiology	skos:exactMatch	1	MP:0005253	abnormal eye physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal eye physiology
HP:0033338	Abnormal female meiosis	skos:exactMatch	1	MP:0005168	abnormal female meiosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal female meiosis
HP:0030012	Abnormal female reproductive system physiology	skos:exactMatch	1	MP:0003699	abnormal female reproductive system physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal female reproductive system physiology
HP:0002823	Abnormal femur morphology	skos:exactMatch	1	MP:0000559	abnormal femur morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal femur morphology
HP:0002991	Abnormal fibula morphology	skos:exactMatch	1	MP:0002187	abnormal fibula morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal fibula morphology
HP:0011328	Abnormal fontanelle morphology	skos:exactMatch	1	MP:0000084	abnormal fontanelle morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal fontanelle morphology
HP:0002699	Abnormal foramen magnum morphology	skos:exactMatch	1	MP:0010941	abnormal foramen magnum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal foramen magnum morphology
HP:0100547	Abnormal forebrain morphology	skos:exactMatch	1	MP:0000783	abnormal forebrain morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal forebrain morphology
HP:0000290	Abnormal forehead morphology	skos:exactMatch	1	MP:0030031	abnormal forehead morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal forehead morphology
HP:0010950	Abnormal fourth ventricle morphology	skos:exactMatch	1	MP:0000828	abnormal fourth ventricle morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal fourth ventricle morphology
HP:0430000	Abnormal frontal bone morphology	skos:exactMatch	1	MP:0000107	abnormal frontal bone morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal frontal bone morphology
HP:0033749	Abnormal functional residual capacity	skos:exactMatch	1	MP:0002306	abnormal functional residual capacity	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal functional residual capacity
HP:0012437	Abnormal gallbladder morphology	skos:exactMatch	1	MP:0005084	abnormal gallbladder morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal gallbladder morphology
HP:0012438	Abnormal gallbladder physiology	skos:exactMatch	1	MP:0005085	abnormal gallbladder physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal gallbladder physiology
HP:0033337	Abnormal gametogenesis	skos:exactMatch	1	MP:0001929	abnormal gametogenesis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal gametogenesis
HP:0030895	Abnormal gastrointestinal motility	skos:exactMatch	1	MP:0011082	abnormal gastrointestinal motility	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal gastrointestinal motility
HP:0012862	Abnormal germ cell morphology	skos:exactMatch	1	MP:0002208	abnormal germ cell morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal germ cell morphology
HP:0100705	Abnormal glial cell morphology	skos:exactMatch	1	MP:0003634	abnormal glial cell morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal glial cell morphology
HP:0002453	Abnormal globus pallidus morphology	skos:exactMatch	1	MP:0004081	abnormal globus pallidus morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal globus pallidus morphology
HP:0025006	Abnormal glomerular capillary morphology	skos:exactMatch	1	MP:0011320	abnormal glomerular capillary morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal glomerular capillary morphology
HP:0001966	Abnormal glomerular mesangium morphology	skos:exactMatch	1	MP:0011339	abnormal glomerular mesangium morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal glomerular mesangium morphology
HP:3000047	Abnormal glossopharyngeal nerve morphology	skos:exactMatch	1	MP:0001073	abnormal glossopharyngeal nerve morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal glossopharyngeal nerve morphology
HP:0011014	Abnormal glucose homeostasis	skos:exactMatch	1	MP:0002078	abnormal glucose homeostasis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal glucose homeostasis
HP:0001911	Abnormal granulocyte morphology	skos:exactMatch	1	MP:0002441	abnormal granulocyte morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal granulocyte morphology
HP:0032367	Abnormal growth hormone level	skos:exactMatch	1	MP:0003968	abnormal growth hormone level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal growth hormone level
HP:0001844	Abnormal hallux morphology	skos:exactMatch	1	MP:0009049	abnormal hallux morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hallux morphology
HP:0100737	Abnormal hard palate morphology	skos:exactMatch	1	MP:0003756	abnormal hard palate morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hard palate morphology
HP:0002457	Abnormal head movements	skos:exactMatch	1	MP:0000436	abnormal head movements	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal head movements
HP:0001627	Abnormal heart morphology	skos:exactMatch	1	MP:0000266	abnormal heart morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal heart morphology
HP:0001654	Abnormal heart valve morphology	skos:exactMatch	1	MP:0000285	abnormal heart valve morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal heart valve morphology
HP:0031653	Abnormal heart valve physiology	skos:exactMatch	1	MP:0011926	abnormal heart valve physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal heart valve physiology
HP:0031850	Abnormal hematocrit	skos:exactMatch	1	MP:0002596	abnormal hematocrit	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hematocrit
HP:0011902	Abnormal hemoglobin	skos:exactMatch	1	MP:0001588	abnormal hemoglobin	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hemoglobin
HP:0025155	Abnormal hepatobiliary system physiology	skos:exactMatch	1	MP:0002139	abnormal hepatobiliary system physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hepatobiliary system physiology
HP:0034713	Abnormal hepatocyte morphology	skos:exactMatch	1	MP:0000607	abnormal hepatocyte morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hepatocyte morphology
HP:0011282	Abnormal hindbrain morphology	skos:exactMatch	1	MP:0000841	abnormal hindbrain morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hindbrain morphology
HP:0001384	Abnormal hip joint morphology	skos:exactMatch	1	MP:0030829	abnormal hip joint morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hip joint morphology
HP:0025100	Abnormal hippocampus morphology	skos:exactMatch	1	MP:0000807	abnormal hippocampus morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hippocampus morphology
HP:0012337	Abnormal homeostasis	skos:exactMatch	1	MP:0001764	abnormal homeostasis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal homeostasis
HP:0031095	Abnormal humerus morphology	skos:exactMatch	1	MP:0005296	abnormal humerus morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal humerus morphology
HP:3000051	Abnormal hyoglossus muscle morphology	skos:exactMatch	1	MP:0030212	abnormal hyoglossus muscle morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hyoglossus muscle morphology
HP:3000052	Abnormal hyoid bone morphology	skos:exactMatch	1	MP:0003056	abnormal hyoid bone morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hyoid bone morphology
HP:3000053	Abnormal hypopharynx morphology	skos:exactMatch	1	MP:0002250	abnormal hypopharynx morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hypopharynx morphology
HP:0012286	Abnormal hypothalamus morphology	skos:exactMatch	1	MP:0000837	abnormal hypothalamus morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hypothalamus morphology
HP:0012285	Abnormal hypothalamus physiology	skos:exactMatch	1	MP:0005645	abnormal hypothalamus physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hypothalamus physiology
HP:0031821	Abnormal hypoxanthine-guanine phosphoribosyltransferase level	skos:exactMatch	1	MP:0012208	abnormal hypoxanthine-guanine phosphoribosyltransferase level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal hypoxanthine-guanine phosphoribosyltransferase level
HP:0001549	Abnormal ileum morphology	skos:exactMatch	1	MP:0002581	abnormal ileum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ileum morphology
HP:0002867	Abnormal ilium morphology	skos:exactMatch	1	MP:0005354	abnormal ilium morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ilium morphology
HP:0011111	Abnormal immune serum protein physiology	skos:exactMatch	1	MP:0002723	abnormal immune serum protein physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal immune serum protein physiology
HP:0032251	Abnormal immune system morphology	skos:exactMatch	1	MP:0000685	abnormal immune system morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal immune system morphology
HP:0011063	Abnormal incisor morphology	skos:exactMatch	1	MP:0005358	abnormal incisor morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal incisor morphology
HP:0011453	Abnormal incus morphology	skos:exactMatch	1	MP:0005106	abnormal incus morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal incus morphology
HP:0025576	Abnormal inferior vena cava morphology	skos:exactMatch	1	MP:0006063	abnormal inferior vena cava morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal inferior vena cava morphology
HP:0012647	Abnormal inflammatory response	skos:exactMatch	1	MP:0001845	abnormal inflammatory response	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal inflammatory response
HP:0011390	Abnormal inner ear morphology	skos:exactMatch	1	MP:0000026	abnormal inner ear morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal inner ear morphology
HP:0033854	Abnormal interlobular vein morphology	skos:exactMatch	1	MP:0011326	abnormal interlobular vein morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal interlobular vein morphology
HP:3000062	Abnormal internal carotid artery morphology	skos:exactMatch	1	MP:0012730	abnormal internal carotid artery morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal internal carotid artery morphology
HP:0005108	Abnormal intervertebral disk morphology	skos:exactMatch	1	MP:0004173	abnormal intervertebral disk morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal intervertebral disk morphology
HP:0030935	Abnormal intestinal smooth muscle morphology	skos:exactMatch	1	MP:0008802	abnormal intestinal smooth muscle morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal intestinal smooth muscle morphology
HP:0002242	Abnormal intestine morphology	skos:exactMatch	1	MP:0000477	abnormal intestine morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal intestine morphology
HP:0011040	Abnormal intrahepatic bile duct morphology	skos:exactMatch	1	MP:0009497	abnormal intrahepatic bile duct morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal intrahepatic bile duct morphology
HP:0012632	Abnormal intraocular pressure	skos:exactMatch	1	MP:0005257	abnormal intraocular pressure	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal intraocular pressure
HP:0008034	Abnormal iris pigmentation	skos:exactMatch	1	MP:0005102	abnormal iris pigmentation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal iris pigmentation
HP:0003174	Abnormal ischium morphology	skos:exactMatch	1	MP:0004507	abnormal ischium morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal ischium morphology
HP:0030791	Abnormal jaw morphology	skos:exactMatch	1	MP:0000454	abnormal jaw morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal jaw morphology
HP:0005265	Abnormal jejunum morphology	skos:exactMatch	1	MP:0004002	abnormal jejunum morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal jejunum morphology
HP:0001367	Abnormal joint morphology	skos:exactMatch	1	MP:0002932	abnormal joint morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal joint morphology
HP:0034430	Abnormal joint physiology	skos:exactMatch	1	MP:0031169	abnormal joint physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal joint physiology
HP:3000042	Abnormal jugular vein morphology	skos:exactMatch	1	MP:0013872	abnormal jugular vein morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal jugular vein morphology
HP:0034702	Abnormal keratinocyte morphology	skos:exactMatch	1	MP:0002655	abnormal keratinocyte morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal keratinocyte morphology
HP:0034669	Abnormal knee morphology	skos:exactMatch	1	MP:0030881	abnormal knee morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal knee morphology
HP:0012881	Abnormal labia majora morphology	skos:exactMatch	1	MP:0003515	abnormal labia majora morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal labia majora morphology
HP:0012880	Abnormal labia minora morphology	skos:exactMatch	1	MP:0003520	abnormal labia minora morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal labia minora morphology
HP:0430002	Abnormal lacrimal bone morphology	skos:exactMatch	1	MP:0005271	abnormal lacrimal bone morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lacrimal bone morphology
HP:0011482	Abnormal lacrimal gland morphology	skos:exactMatch	1	MP:0001346	abnormal lacrimal gland morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lacrimal gland morphology
HP:3000066	Abnormal lacrimal sac morphology	skos:exactMatch	1	MP:3000005	abnormal lacrimal sac morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lacrimal sac morphology
HP:0031871	Abnormal Langerhans cell morphology	skos:exactMatch	1	MP:0008117	abnormal Langerhans cell morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal Langerhans cell morphology
HP:0002250	Abnormal large intestine morphology	skos:exactMatch	1	MP:0000489	abnormal large intestine morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal large intestine morphology
HP:0025423	Abnormal larynx morphology	skos:exactMatch	1	MP:0002249	abnormal larynx morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal larynx morphology
HP:0040106	Abnormal lateral semicircular canal morphology	skos:exactMatch	1	MP:0000037	abnormal lateral semicircular canal morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lateral semicircular canal morphology
HP:0030047	Abnormal lateral ventricle morphology	skos:exactMatch	1	MP:0000823	abnormal lateral ventricle morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lateral ventricle morphology
HP:6001381	Abnormal lens capsule morphology	skos:exactMatch	1	MP:0003236	abnormal lens capsule morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lens capsule morphology
HP:0000517	Abnormal lens morphology	skos:exactMatch	1	MP:0001303	abnormal lens morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lens morphology
HP:0001881	Abnormal leukocyte morphology	skos:exactMatch	1	MP:0008246	abnormal leukocyte morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal leukocyte morphology
HP:0033796	Abnormal leukocyte physiology	skos:exactMatch	1	MP:0002442	abnormal leukocyte physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal leukocyte physiology
HP:0002813	Abnormal limb bone morphology	skos:exactMatch	1	MP:0002115	abnormal limb bone morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal limb bone morphology
HP:0008048	Abnormal line of Schwalbe morphology	skos:exactMatch	1	MP:0006250	abnormal line of Schwalbe morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal line of Schwalbe morphology
HP:0000159	Abnormal lip morphology	skos:exactMatch	1	MP:0003769	abnormal lip morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lip morphology
HP:0410042	Abnormal liver morphology	skos:exactMatch	1	MP:0000598	abnormal liver morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal liver morphology
HP:0030146	Abnormal liver parenchyma morphology	skos:exactMatch	1	MP:0008986	abnormal liver parenchyma morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal liver parenchyma morphology
HP:0031865	Abnormal liver physiology	skos:exactMatch	1	MP:0000609	abnormal liver physiology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal liver physiology
HP:0011314	Abnormal long bone morphology	skos:exactMatch	1	MP:0003723	abnormal long bone morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal long bone morphology
HP:0000178	Abnormal lower lip morphology	skos:exactMatch	1	MP:0012524	abnormal lower lip morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lower lip morphology
HP:4000059	Abnormal lung development	skos:exactMatch	1	MP:0001176	abnormal lung development	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lung development
HP:0002088	Abnormal lung morphology	skos:exactMatch	1	MP:0001175	abnormal lung morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lung morphology
HP:0100766	Abnormal lymphatic vessel morphology	skos:exactMatch	1	MP:0001879	abnormal lymphatic vessel morphology	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Abnormal lymphatic vessel morphology
